0.00000,0
0.00000,50
0.00001,100
0.00003,150
0.00005,200
0.00007,250
0.00010,300
0.00013,350
0.00018,400
0.00022,450
0.00028,500
0.00033,550
0.00039,600
0.00046,650
0.00054,700
0.00061,750
0.00068,800
0.00079,850
0.00087,900
0.00098,950
0.00108,1000
0.00120,1050
0.00130,1100
0.00146,1150
0.00162,1200
0.00176,1250
0.00196,1300
0.00212,1350
0.00231,1400
0.00251,1450
0.00272,1500
0.00292,1550
0.00314,1600
0.00340,1650
0.00367,1700
0.00394,1750
0.00420,1800
0.00445,1850
0.00473,1900
0.00502,1950
0.00531,2000
0.00567,2050
0.00604,2100
0.00638,2150
0.00666,2200
0.00699,2250
0.00736,2300
0.00771,2350
0.00810,2400
0.00849,2450
0.00881,2500
0.00921,2550
0.00961,2600
0.00995,2650
0.01045,2700
0.01099,2750
0.01138,2800
0.01188,2850
0.01237,2900
0.01282,2950
0.01337,3000
0.01388,3050
0.01447,3100
0.01493,3150
0.01541,3200
0.01582,3250
0.01646,3300
0.01704,3350
0.01767,3400
0.01827,3450
0.01895,3500
0.01941,3550
0.02003,3600
0.02067,3650
0.02130,3700
0.02197,3750
0.02254,3800
0.02315,3850
0.02381,3900
0.02444,3950
0.02496,4000
0.02565,4050
0.02634,4100
0.02731,4150
0.02812,4200
0.02887,4250
0.02967,4300
0.03047,4350
0.03106,4400
0.03179,4450
0.03306,4500
0.03362,4550
0.03436,4600
0.03532,4650
0.03635,4700
0.03788,4750
0.03673,4800
0.03701,4850
0.03909,4900
0.03887,4950
0.04203,5000
0.04082,5050
0.04190,5100
0.04257,5150
0.04348,5200
0.04452,5250
0.04516,5300
0.04797,5350
0.04812,5400
0.04937,5450
0.05035,5500
0.05168,5550
0.05196,5600
0.05405,5650
0.05461,5700
0.05805,5750
0.05675,5800
0.05842,5850
0.06001,5900
0.05984,5950
0.06315,6000
0.06590,6050
0.06727,6100
0.06529,6150
0.06680,6200
0.07103,6250
0.07056,6300
0.06968,6350
0.07056,6400
0.07054,6450
0.07627,6500
0.07396,6550
0.07524,6600
0.07546,6650
0.08042,6700
0.08107,6750
0.08481,6800
0.08109,6850
0.08534,6900
0.08589,6950
0.08344,7000
0.08638,7050
0.08789,7100
0.08858,7150
0.09123,7200
0.09382,7250
0.09391,7300
0.10116,7350
0.09707,7400
0.10120,7450
0.09882,7500
0.10070,7550
0.10250,7600
0.10420,7650
0.10733,7700
0.10609,7750
0.10952,7800
0.10987,7850
0.11189,7900
0.11448,7950
0.11694,8000
0.11886,8050
0.11986,8100
0.12519,8150
0.12773,8200
0.13199,8250
0.13730,8300
0.13662,8350
0.14792,8400
0.13115,8450
0.14263,8500
0.15425,8550
0.13568,8600
0.15730,8650
0.13854,8700
0.15246,8750
0.14741,8800
0.15094,8850
0.16231,8900
0.15580,8950
0.16797,9000
0.15815,9050
0.17483,9100
0.16503,9150
0.17356,9200
0.16714,9250
0.17683,9300
0.16074,9350
0.17195,9400
0.17028,9450
0.18881,9500
0.17877,9550
0.19530,9600
0.18215,9650
0.19897,9700
0.20473,9750
0.20759,9800
0.20381,9850
0.21046,9900
0.20651,9950
0.19665,10000
0.21228,10050
0.22470,10100
0.21424,10150
0.23616,10200
0.22740,10250
0.22346,10300
0.22453,10350
0.22958,10400
0.23290,10450
0.25447,10500
0.23632,10550
0.23941,10600
0.25611,10650
0.25124,10700
0.26563,10750
0.25002,10800
0.25786,10850
0.25871,10900
0.27285,10950
0.27318,11000
0.28146,11050
0.27795,11100
0.27879,11150
0.28279,11200
0.28468,11250
0.27276,11300
0.27564,11350
0.27411,11400
0.29426,11450
0.29665,11500
0.29646,11550
0.30972,11600
0.30545,11650
0.30539,11700
0.30919,11750
0.33100,11800
0.31640,11850
0.31113,11900
0.33130,11950
0.33080,12000
0.34499,12050
0.33900,12100
0.34674,12150
0.34158,12200
0.35014,12250
0.36017,12300
0.34352,12350
0.36620,12400
0.37676,12450
0.36229,12500
0.39019,12550
0.36533,12600
0.38383,12650
0.37287,12700
0.39887,12750
0.38487,12800
0.39586,12850
0.38979,12900
0.38660,12950
0.42520,13000
0.40929,13050
0.41326,13100
0.41682,13150
0.41176,13200
0.41357,13250
0.43204,13300
0.43029,13350
0.43459,13400
0.44249,13450
0.43908,13500
0.46536,13550
0.45282,13600
0.48352,13650
0.46272,13700
0.45829,13750
0.48352,13800
0.48227,13850
0.48319,13900
0.50705,13950
0.49773,14000
0.49428,14050
0.50847,14100
0.52958,14150
0.51249,14200
0.54004,14250
0.53311,14300
0.55647,14350
0.52802,14400
0.54672,14450
0.55017,14500
0.55472,14550
0.54909,14600
0.55649,14650
0.57450,14700
0.56166,14750
0.58465,14800
0.57305,14850
0.58976,14900
0.60157,14950
0.60311,15000
0.59728,15050
0.61406,15100
0.60811,15150
0.62739,15200
0.63792,15250
0.63524,15300
0.64004,15350
0.64735,15400
0.65147,15450
0.65414,15500
0.66569,15550
0.66994,15600
0.67347,15650
0.69325,15700
0.66075,15750
0.68781,15800
0.70399,15850
0.70220,15900
0.71681,15950
0.70632,16000
0.71074,16050
0.72546,16100
0.71427,16150
0.73635,16200
0.72893,16250
0.73452,16300
0.74965,16350
0.74266,16400
0.78190,16450
0.75743,16500
0.77947,16550
0.78029,16600
0.78904,16650
0.79604,16700
0.80800,16750
0.81391,16800
0.81293,16850
0.80772,16900
0.83544,16950
0.84511,17000
0.86246,17050
0.85202,17100
0.85791,17150
0.85927,17200
0.86241,17250
0.86558,17300
0.87897,17350
0.87302,17400
0.86659,17450
0.89053,17500
0.88483,17550
0.90403,17600
0.89955,17650
0.91671,17700
0.91248,17750
0.91661,17800
0.94376,17850
0.94625,17900
0.95598,17950
0.94391,18000
0.94128,18050
0.95769,18100
0.97847,18150
0.97554,18200
1.00429,18250
0.99584,18300
1.01838,18350
1.02959,18400
1.00989,18450
1.04088,18500
1.02450,18550
1.03693,18600
1.05483,18650
1.06551,18700
1.05139,18750
1.06362,18800
1.10176,18850
1.06767,18900
1.08065,18950
1.09512,19000
1.11626,19050
1.10784,19100
1.11241,19150
1.13474,19200
1.14622,19250
1.13751,19300
1.13973,19350
1.15975,19400
1.16139,19450
1.17074,19500
1.16436,19550
1.19752,19600
1.17986,19650
1.20548,19700
1.21443,19750
1.20855,19800
1.22846,19850
1.22789,19900
1.24506,19950
1.23911,20000
1.25656,20050
1.27292,20100
1.26662,20150
1.27335,20200
1.28700,20250
1.28733,20300
1.33646,20350
1.29944,20400
1.32997,20450
1.33383,20500
1.34227,20550
1.35498,20600
1.36400,20650
1.35136,20700
1.42778,20750
1.38307,20800
1.39431,20850
1.38577,20900
1.42621,20950
1.43469,21000
1.43222,21050
1.43761,21100
1.45247,21150
1.47300,21200
1.47148,21250
1.47303,21300
1.48665,21350
1.49978,21400
1.49216,21450
1.51617,21500
1.55561,21550
1.49336,21600
1.52993,21650
1.54373,21700
1.56367,21750
1.55244,21800
1.57431,21850
1.57342,21900
1.57824,21950
1.60017,22000
1.61588,22050
1.61313,22100
1.61016,22150
1.62118,22200
1.62560,22250
1.64690,22300
1.64814,22350
1.69380,22400
1.64951,22450
1.68125,22500
1.68437,22550
1.69458,22600
1.69542,22650
1.72513,22700
1.74147,22750
1.75472,22800
1.74395,22850
1.76551,22900
1.76873,22950
1.76444,23000
1.79644,23050
1.82211,23100
1.80449,23150
1.81326,23200
1.78298,23250
1.82649,23300
1.81756,23350
1.84625,23400
1.85269,23450
1.87639,23500
1.90992,23550
1.89055,23600
1.88871,23650
1.90969,23700
1.91503,23750
1.90247,23800
1.94217,23850
1.93395,23900
1.94066,23950
1.96913,24000
1.96301,24050
1.96797,24100
1.99402,24150
2.03142,24200
2.01324,24250
2.06849,24300
2.03479,24350
2.05369,24400
2.04811,24450
2.04562,24500
2.06992,24550
2.09883,24600
2.11168,24650
2.10419,24700
2.09305,24750
2.12380,24800
2.12128,24850
2.13664,24900
2.13372,24950
2.17969,25000
2.18434,25050
2.21474,25100
2.22648,25150
2.21167,25200
2.23663,25250
2.24334,25300
2.23159,25350
2.24620,25400
2.26918,25450
2.30010,25500
2.28265,25550
2.30797,25600
2.34454,25650
2.30642,25700
2.35813,25750
2.35190,25800
2.36471,25850
2.35122,25900
2.37214,25950
2.41447,26000
2.38453,26050
2.39391,26100
2.43095,26150
2.39892,26200
2.41773,26250
2.42204,26300
2.42225,26350
2.46416,26400
2.47531,26450
2.49983,26500
2.49617,26550
2.49697,26600
2.51993,26650
2.53422,26700
2.53721,26750
2.53501,26800
2.55805,26850
2.59567,26900
2.59855,26950
2.59623,27000
2.60069,27050
2.62816,27100
2.65176,27150
2.64885,27200
2.67990,27250
2.65883,27300
2.65577,27350
2.72667,27400
2.70768,27450
2.68711,27500
2.70641,27550
2.72760,27600
2.75256,27650
2.77910,27700
2.75731,27750
2.75977,27800
2.79100,27850
2.80392,27900
2.80853,27950
2.80815,28000
2.85865,28050
2.81677,28100
2.86156,28150
2.91577,28200
2.89136,28250
2.92100,28300
2.94873,28350
2.95243,28400
2.93312,28450
2.94081,28500
2.93225,28550
3.01207,28600
2.99838,28650
3.01238,28700
3.02761,28750
3.05815,28800
3.03241,28850
3.05423,28900
3.07051,28950
3.11639,29000
3.10263,29050
3.11741,29100
3.10356,29150
3.14112,29200
3.13390,29250
3.11855,29300
3.14044,29350
3.16957,29400
3.22219,29450
3.25453,29500
3.27964,29550
3.23831,29600
3.22590,29650
3.23964,29700
3.30014,29750
3.32626,29800
3.27333,29850
3.36880,29900
3.34715,29950
3.31594,30000
3.39299,30050
3.41736,30100
3.38441,30150
3.35616,30200
3.37219,30250
3.47090,30300
3.39760,30350
3.41012,30400
3.43159,30450
3.47823,30500
3.45020,30550
3.48141,30600
3.53755,30650
3.53554,30700
3.50672,30750
3.53819,30800
3.55190,30850
3.58586,30900
3.58520,30950
3.61380,31000
3.64758,31050
3.63535,31100
3.66225,31150
3.68623,31200
3.69680,31250
3.67280,31300
3.70331,31350
3.76089,31400
3.79458,31450
3.75544,31500
3.76563,31550
3.77332,31600
3.80143,31650
